PM10,PM2.5,NO,NO2,NOX,CO,OZONO,Station,DateTime,Status
65.6,24.0,32.7,6.776,39.476,,,7MA,16-01-2021 03:00,True
45.6,22.0,30.438,4.188,34.626,,,7MA,16-01-2021 04:00,True
21.0,21.0,32.337,6.35,38.687,,,7MA,16-01-2021 05:00,True
52.5,30.0,37.177,8.91,46.087,,,7MA,16-01-2021 06:00,True
73.3,30.0,51.824,7.377,59.201,,,7MA,16-01-2021 07:00,True
71.5,38.0,69.806,6.354,76.16,,,7MA,16-01-2021 08:00,True
86.2,50.0,66.426,10.852,77.278,,,7MA,16-01-2021 09:00,True
114.6,50.0,62.353,8.407,70.76,,,7MA,16-01-2021 10:00,True
73.6,36.0,52.068,6.18,58.248,,,7MA,16-01-2021 11:00,True
58.2,33.0,48.513,4.639,53.152,,,7MA,16-01-2021 12:00,True
47.0,27.0,47.536,4.031,51.566,,,7MA,16-01-2021 13:00,True
45.6,25.0,43.119,4.747,47.866,,,7MA,16-01-2021 14:00,True
49.3,23.0,37.236,5.361,42.596,,,7MA,16-01-2021 15:00,True
55.5,25.0,34.979,4.721,39.7,,,7MA,16-01-2021 16:00,True
40.2,16.0,38.154,4.73,42.884,,,7MA,16-01-2021 17:00,True
41.7,22.0,31.968,5.425,37.393,,,7MA,16-01-2021 18:00,True
42.3,15.0,30.835,5.015,35.85,,,7MA,16-01-2021 19:00,True
46.5,20.0,32.249,5.532,37.781,,,7MA,16-01-2021 20:00,True
38.7,16.0,31.947,5.455,37.403,,,7MA,16-01-2021 21:00,True
36.2,24.0,36.868,5.91,42.778,,,7MA,16-01-2021 22:00,True
60.1,27.0,33.967,6.571,40.538,,,7MA,16-01-2021 23:00,True
40.4,20.0,31.641,7.483,39.124,,,7MA,16-01-2021 24:00,True
60.2,24.0,30.501,6.135,36.643,,,7MA,17-01-2021 01:00,True
82.3,28.0,26.781,5.559,32.34,,,7MA,17-01-2021 02:00,True
31.1,26.0,26.273,3.8,30.073,,,7MA,17-01-2021 03:00,True
29.8,15.0,25.362,3.369,28.731,,,7MA,17-01-2021 04:00,True
30.6,15.0,25.514,3.022,28.536,,,7MA,17-01-2021 05:00,True
32.6,17.0,29.577,4.766,34.343,,,7MA,17-01-2021 06:00,True
44.1,34.0,43.101,4.503,47.604,,,7MA,17-01-2021 07:00,True
67.1,29.0,39.496,6.736,46.233,,,7MA,17-01-2021 08:00,True
49.0,21.0,35.813,6.222,42.035,,,7MA,17-01-2021 09:00,True
45.3,27.0,31.568,5.542,37.11,,,7MA,17-01-2021 10:00,True
39.9,20.0,31.051,3.8,34.851,,,7MA,17-01-2021 11:00,True
38.4,19.0,32.163,2.017,34.18,,,7MA,17-01-2021 12:00,True
22.5,6.0,33.235,1.874,35.109,,,7MA,17-01-2021 13:00,False
22.8,16.0,32.751,0.988,33.74,,,7MA,17-01-2021 14:00,True
24.0,24.0,33.529,1.28,34.81,,,7MA,17-01-2021 15:00,True
18.8,15.0,30.291,1.897,32.188,,,7MA,17-01-2021 16:00,True
19.6,5.0,28.609,3.004,31.613,,,7MA,17-01-2021 17:00,False
20.1,0.0,31.157,3.276,34.433,,,7MA,17-01-2021 18:00,False
18.3,2.0,28.509,2.435,30.945,,,7MA,17-01-2021 19:00,False
16.4,9.0,28.37,4.242,32.612,,,7MA,17-01-2021 20:00,False
36.0,16.0,30.791,4.468,35.259,,,7MA,17-01-2021 21:00,True
27.3,17.0,28.086,5.884,33.97,,,7MA,17-01-2021 22:00,True
42.1,26.0,26.106,6.845,32.951,,,7MA,17-01-2021 23:00,True
33.3,25.0,24.162,6.35,30.512,,,7MA,17-01-2021 24:00,True
44.8,20.0,22.838,5.151,27.996,,,7MA,18-01-2021 01:00,True
46.5,18.0,24.589,3.242,27.83,,,7MA,18-01-2021 02:00,True
17.6,13.0,22.688,2.865,25.553,,,7MA,18-01-2021 03:00,True
36.7,15.0,24.251,5.238,29.489,,,7MA,18-01-2021 04:00,True
31.8,17.0,29.034,8.466,37.501,,,7MA,18-01-2021 05:00,True
43.6,13.0,42.629,7.375,50.004,,,7MA,18-01-2021 06:00,True
51.3,23.0,54.961,9.152,64.113,,,7MA,18-01-2021 07:00,True
75.8,31.0,69.849,8.822,78.671,,,7MA,18-01-2021 08:00,True
60.6,27.0,84.699,8.603,93.303,,,7MA,18-01-2021 09:00,True
90.8,45.0,73.098,8.789,81.887,,,7MA,18-01-2021 10:00,True
72.6,34.0,64.534,6.657,71.191,,,7MA,18-01-2021 11:00,True
48.3,24.0,63.231,4.653,67.884,,,7MA,18-01-2021 12:00,True
36.7,10.0,62.714,2.242,64.956,,,7MA,18-01-2021 13:00,False
24.0,10.0,57.707,1.227,58.934,,,7MA,18-01-2021 14:00,False
26.1,24.0,58.89,1.588,60.478,,,7MA,18-01-2021 15:00,True
24.2,9.0,50.97,6.181,57.152,,,7MA,18-01-2021 16:00,False
80.6,32.0,44.593,8.884,53.476,,,7MA,18-01-2021 17:00,True
77.7,27.0,48.426,9.5,57.926,,,7MA,18-01-2021 18:00,True
78.4,9.0,47.801,9.254,57.055,,,7MA,18-01-2021 19:00,False
85.5,24.0,56.356,9.009,65.365,,,7MA,18-01-2021 20:00,True
79.6,36.0,64.15,4.41,68.56,,,7MA,18-01-2021 21:00,True
70.2,27.0,60.56,5.2,65.76,,,7MA,18-01-2021 22:00,True
35.5,15.0,59.384,6.387,65.771,,,7MA,18-01-2021 23:00,True
53.5,33.0,51.397,3.438,54.835,,,7MA,18-01-2021 24:00,True
46.0,17.0,45.199,4.01,49.226,,,7MA,19-01-2021 01:00,True
45.3,25.0,41.19,5.751,46.941,,,7MA,19-01-2021 02:00,True
35.7,16.0,41.062,4.264,45.326,,,7MA,19-01-2021 03:00,True
26.6,21.0,37.527,4.463,41.99,,,7MA,19-01-2021 04:00,True
28.8,24.0,38.201,7.782,45.983,,,7MA,19-01-2021 05:00,True
41.3,19.0,42.865,8.81,51.675,,,7MA,19-01-2021 06:00,True
60.9,33.0,55.43,9.004,64.434,,,7MA,19-01-2021 07:00,True
78.9,35.0,75.353,10.282,85.634,,,7MA,19-01-2021 08:00,True
77.2,44.0,79.088,11.241,90.329,,,7MA,19-01-2021 09:00,True
94.1,47.0,,,,,,7MA,19-01-2021 10:00,True
111.8,40.0,,,,,,7MA,19-01-2021 11:00,True
49.5,20.0,45.745,18.186,63.931,,,7MA,19-01-2021 12:00,True
,,39.708,14.006,53.714,,,7MA,19-01-2021 13:00,False
78.9,10.0,35.397,13.134,48.531,,,7MA,19-01-2021 14:00,False
39.4,30.0,45.624,8.266,53.89,,,7MA,19-01-2021 15:00,True
54.6,21.0,44.438,9.134,53.572,,,7MA,19-01-2021 16:00,True
78.7,40.0,45.936,8.803,54.739,,,7MA,19-01-2021 17:00,True
74.8,20.0,40.848,12.449,53.296,,,7MA,19-01-2021 18:00,True
81.1,10.0,50.525,13.341,63.865,,,7MA,19-01-2021 19:00,False
76.0,27.0,61.829,9.391,71.22,,,7MA,19-01-2021 20:00,True
52.6,22.0,62.324,7.969,70.293,,,7MA,19-01-2021 21:00,True
51.1,26.0,56.826,7.275,64.101,,,7MA,19-01-2021 22:00,True
42.4,15.0,53.396,7.287,60.683,,,7MA,19-01-2021 23:00,True
46.5,19.0,48.644,5.693,54.337,,,7MA,19-01-2021 24:00,True
37.4,24.0,43.013,5.159,48.178,,,7MA,20-01-2021 01:00,True
32.6,13.0,39.129,5.03,44.158,,,7MA,20-01-2021 02:00,True
32.6,11.0,37.103,3.636,40.738,,,7MA,20-01-2021 03:00,False
20.1,11.0,34.602,4.007,38.609,,,7MA,20-01-2021 04:00,False
22.3,13.0,37.282,5.423,42.705,,,7MA,20-01-2021 05:00,True
40.1,20.0,54.038,7.752,61.79,,,7MA,20-01-2021 06:00,True
81.6,39.0,74.926,7.238,82.164,,,7MA,20-01-2021 07:00,True
81.3,38.0,87.168,8.255,95.423,,,7MA,20-01-2021 08:00,True
94.0,41.0,106.841,12.936,119.777,,,7MA,20-01-2021 09:00,True
100.2,53.0,82.671,13.485,96.156,,,7MA,20-01-2021 10:00,True
67.1,41.0,73.58,11.509,85.089,,,7MA,20-01-2021 11:00,True
71.1,29.0,70.364,4.017,74.381,,,7MA,20-01-2021 12:00,True
34.1,15.0,62.909,3.032,65.941,,,7MA,20-01-2021 13:00,True
29.2,15.0,60.721,2.696,63.417,,,7MA,20-01-2021 14:00,True
28.6,23.0,56.887,2.428,59.316,,,7MA,20-01-2021 15:00,True
25.6,20.0,52.461,2.707,55.169,,,7MA,20-01-2021 16:00,True
29.8,11.0,51.042,2.68,53.722,,,7MA,20-01-2021 17:00,False
32.4,6.0,51.997,3.048,55.045,,,7MA,20-01-2021 18:00,False
42.4,4.0,54.667,5.633,60.3,,,7MA,20-01-2021 19:00,False
28.0,10.0,45.612,7.898,53.51,,,7MA,20-01-2021 20:00,False
67.1,25.0,44.23,8.015,52.245,,,7MA,20-01-2021 21:00,True
51.0,19.0,51.61,7.074,58.684,,,7MA,20-01-2021 22:00,True
47.7,17.0,40.131,6.139,46.27,,,7MA,20-01-2021 23:00,True
41.6,20.0,37.529,7.225,44.754,,,7MA,20-01-2021 24:00,True
30.1,17.0,35.327,5.829,41.16,,,7MA,21-01-2021 01:00,True
32.6,20.0,32.778,5.253,38.03,,,7MA,21-01-2021 02:00,True
36.7,12.0,30.606,5.719,36.325,,,7MA,21-01-2021 03:00,False
54.8,26.0,32.408,6.86,39.267,,,7MA,21-01-2021 04:00,True
49.9,25.0,36.938,4.031,40.969,,,7MA,21-01-2021 05:00,True
47.5,27.0,59.773,4.442,64.215,,,7MA,21-01-2021 06:00,True
87.2,38.0,91.068,7.342,98.41,,,7MA,21-01-2021 07:00,True
105.6,45.0,87.21,7.117,94.326,,,7MA,21-01-2021 08:00,True
103.7,44.0,99.004,9.395,108.399,,,7MA,21-01-2021 09:00,True
110.3,52.0,88.743,10.317,99.059,,,7MA,21-01-2021 10:00,True
81.6,48.0,74.81,11.239,86.048,,,7MA,21-01-2021 11:00,True
63.9,40.0,72.412,7.479,79.891,,,7MA,21-01-2021 12:00,True
49.8,21.0,67.652,4.0,71.652,,,7MA,21-01-2021 13:00,True
25.8,16.0,61.53,3.687,65.217,,,7MA,21-01-2021 14:00,True
28.3,16.0,67.213,4.599,71.812,,,7MA,21-01-2021 15:00,True
58.4,22.0,56.466,9.045,65.511,,,7MA,21-01-2021 16:00,True
67.1,32.0,58.263,9.722,67.985,,,7MA,21-01-2021 17:00,True
105.4,35.0,52.898,9.345,62.243,,,7MA,21-01-2021 18:00,True
76.5,35.0,64.736,11.098,75.834,,,7MA,21-01-2021 19:00,True
90.8,39.0,59.347,12.273,71.62,,,7MA,21-01-2021 20:00,True
79.9,34.0,57.397,4.99,62.387,,,7MA,21-01-2021 21:00,True
20.3,17.0,49.335,4.009,53.344,,,7MA,21-01-2021 22:00,True
46.0,16.0,46.893,10.573,57.467,,,7MA,21-01-2021 23:00,True
60.4,26.0,44.04,7.4,51.44,,,7MA,21-01-2021 24:00,True
28.8,14.0,40.43,3.829,44.262,,,7MA,22-01-2021 01:00,True
47.3,15.0,35.851,5.165,41.016,,,7MA,22-01-2021 02:00,True
34.3,21.0,32.354,6.027,38.381,,,7MA,22-01-2021 03:00,True
39.1,19.0,28.219,6.57,34.788,,,7MA,22-01-2021 04:00,True
37.2,24.0,33.933,4.615,38.548,,,7MA,22-01-2021 05:00,True
47.8,16.0,68.507,4.808,73.314,,,7MA,22-01-2021 06:00,True
108.8,55.0,86.078,5.861,91.939,,,7MA,22-01-2021 07:00,True
88.4,55.0,89.87,7.817,97.686,,,7MA,22-01-2021 08:00,True
69.7,38.0,85.159,9.869,95.028,,,7MA,22-01-2021 09:00,True
83.7,48.0,82.805,13.688,96.494,,,7MA,22-01-2021 10:00,True
102.9,55.0,82.637,12.796,95.433,,,7MA,22-01-2021 11:00,True
68.3,32.0,77.308,6.751,84.059,,,7MA,22-01-2021 12:00,True
50.3,26.0,72.599,4.539,77.138,,,7MA,22-01-2021 13:00,True
33.4,16.0,68.61,3.553,72.164,,,7MA,22-01-2021 14:00,True
26.6,12.0,63.061,2.766,65.827,,,7MA,22-01-2021 15:00,False
25.4,16.0,66.785,2.908,69.693,,,7MA,22-01-2021 16:00,True
35.5,9.0,62.451,2.266,64.717,,,7MA,22-01-2021 17:00,False
36.4,7.0,59.558,3.418,62.976,,,7MA,22-01-2021 18:00,False
29.1,9.0,59.101,4.525,63.626,,,7MA,22-01-2021 19:00,False
25.9,19.0,60.791,6.366,67.158,,,7MA,22-01-2021 20:00,True
42.1,8.0,57.569,6.303,63.872,,,7MA,22-01-2021 21:00,False
21.6,11.0,50.101,4.886,54.987,,,7MA,22-01-2021 22:00,False
23.3,12.0,41.648,3.908,45.556,,,7MA,22-01-2021 23:00,False
25.2,7.0,38.97,4.29,43.26,,,7MA,22-01-2021 24:00,False
7.5,5.0,35.321,6.25,41.581,,,7MA,23-01-2021 01:00,False
24.9,3.0,32.096,5.49,37.586,,,7MA,23-01-2021 02:00,False
38.2,1.0,28.089,5.351,33.441,,,7MA,23-01-2021 03:00,False
9.3,7.0,26.165,6.002,32.166,,,7MA,23-01-2021 04:00,False
22.8,12.0,25.668,5.715,31.382,,,7MA,23-01-2021 05:00,False
29.9,12.0,26.51,5.471,31.981,,,7MA,23-01-2021 06:00,False
26.6,12.0,42.767,6.092,48.859,,,7MA,23-01-2021 07:00,False
37.5,25.0,51.747,6.259,58.006,,,7MA,23-01-2021 08:00,True
46.5,32.0,40.364,8.116,48.48,,,7MA,23-01-2021 09:00,True
33.6,28.0,42.636,3.985,46.621,,,7MA,23-01-2021 10:00,True
34.8,7.0,37.092,4.173,41.265,,,7MA,23-01-2021 11:00,False
20.8,10.0,38.297,3.151,41.447,,,7MA,23-01-2021 12:00,False
22.3,13.0,40.857,3.307,44.164,,,7MA,23-01-2021 13:00,True
18.6,7.0,37.698,2.419,40.117,,,7MA,23-01-2021 14:00,False
20.8,5.0,34.825,4.14,38.965,,,7MA,23-01-2021 15:00,False
18.4,10.0,37.139,2.589,39.728,,,7MA,23-01-2021 16:00,False
22.3,9.0,35.902,2.439,38.341,,,7MA,23-01-2021 17:00,False
21.1,6.0,33.843,2.905,36.747,,,7MA,23-01-2021 18:00,False
15.4,6.0,32.957,3.134,36.091,,,7MA,23-01-2021 19:00,False
16.1,5.0,32.401,2.766,35.167,,,7MA,23-01-2021 20:00,False
18.9,6.0,32.127,5.639,37.766,,,7MA,23-01-2021 21:00,False
33.8,18.0,27.601,3.017,30.618,,,7MA,23-01-2021 22:00,True
21.1,6.0,27.28,2.862,30.142,,,7MA,23-01-2021 23:00,False
12.0,7.0,23.459,2.4,25.859,,,7MA,23-01-2021 24:00,False
19.8,5.0,28.363,6.34,34.706,,,7MA,24-01-2021 01:00,False
26.8,15.0,23.338,5.028,28.366,,,7MA,24-01-2021 02:00,True
17.6,13.0,22.757,3.521,26.277,,,7MA,24-01-2021 03:00,True
18.6,14.0,20.533,4.665,25.198,,,7MA,24-01-2021 04:00,True
13.9,12.0,20.527,4.889,25.417,,,7MA,24-01-2021 05:00,False
31.6,9.0,19.449,4.546,23.995,,,7MA,24-01-2021 06:00,False
22.3,12.0,19.907,4.605,24.513,,,7MA,24-01-2021 07:00,False
16.6,12.0,19.725,4.37,24.095,,,7MA,24-01-2021 08:00,False
10.3,9.0,23.673,2.895,26.568,,,7MA,24-01-2021 09:00,False
28.5,9.0,21.615,3.464,25.08,,,7MA,24-01-2021 10:00,False
20.8,11.0,22.868,2.916,25.783,,,7MA,24-01-2021 11:00,False
16.9,11.0,22.666,2.961,25.627,,,7MA,24-01-2021 12:00,False
19.8,11.0,21.791,3.027,24.818,,,7MA,24-01-2021 13:00,False
23.5,9.0,20.383,2.711,23.095,,,7MA,24-01-2021 14:00,False
26.3,10.0,21.103,2.76,23.863,,,7MA,24-01-2021 15:00,False
17.6,14.0,19.672,3.236,22.908,,,7MA,24-01-2021 16:00,True
19.4,12.0,24.466,3.312,27.778,,,7MA,24-01-2021 17:00,False
16.6,10.0,22.415,3.333,25.748,,,7MA,24-01-2021 18:00,False
20.6,7.0,20.559,3.487,24.046,,,7MA,24-01-2021 19:00,False
20.3,9.0,22.872,3.784,26.656,,,7MA,24-01-2021 20:00,False
13.5,8.0,23.881,3.011,26.892,,,7MA,24-01-2021 21:00,False
25.2,3.0,24.426,5.281,29.707,,,7MA,24-01-2021 22:00,False
14.4,2.0,21.599,3.958,25.557,,,7MA,24-01-2021 23:00,False
10.0,3.0,18.801,2.594,21.394,,,7MA,24-01-2021 24:00,False
21.1,4.0,16.439,2.113,18.556,,,7MA,25-01-2021 01:00,False
6.0,6.0,15.785,2.166,17.951,,,7MA,25-01-2021 02:00,False
17.1,8.0,15.825,1.918,17.743,,,7MA,25-01-2021 03:00,False
14.4,10.0,15.491,1.7,17.191,,,7MA,25-01-2021 04:00,False
11.0,11.0,14.367,2.58,16.947,,,7MA,25-01-2021 05:00,False
9.2,7.0,20.56,4.358,24.918,,,7MA,25-01-2021 06:00,False
32.3,6.0,44.394,6.272,50.665,,,7MA,25-01-2021 07:00,False
62.2,32.0,40.969,8.317,49.286,,,7MA,25-01-2021 08:00,True
48.2,22.0,57.839,7.711,65.549,,,7MA,25-01-2021 09:00,True
51.0,28.0,50.379,7.58,57.959,,,7MA,25-01-2021 10:00,True
38.6,29.0,47.769,6.902,54.671,,,7MA,25-01-2021 11:00,True
24.2,18.0,56.676,7.856,64.533,,,7MA,25-01-2021 12:00,True
50.6,25.0,49.127,4.025,53.152,,,7MA,25-01-2021 13:00,True
23.5,16.0,53.334,4.013,57.346,,,7MA,25-01-2021 14:00,True
13.7,12.0,46.152,3.411,49.564,,,7MA,25-01-2021 15:00,False
28.7,12.0,46.703,3.919,50.623,,,7MA,25-01-2021 16:00,False
28.0,17.0,53.347,3.929,57.276,,,7MA,25-01-2021 17:00,True
36.7,16.0,47.465,5.181,52.646,,,7MA,25-01-2021 18:00,True
31.9,4.0,50.179,4.045,54.225,,,7MA,25-01-2021 19:00,False
34.3,16.0,51.161,4.466,55.627,,,7MA,25-01-2021 20:00,True
36.0,9.0,47.951,3.996,51.947,,,7MA,25-01-2021 21:00,False
11.4,7.0,46.685,2.833,49.518,,,7MA,25-01-2021 22:00,False
33.8,18.0,39.622,2.59,42.212,,,7MA,25-01-2021 23:00,True
14.7,9.0,33.205,2.434,35.64,,,7MA,25-01-2021 24:00,False
19.3,9.0,29.698,4.524,34.224,,,7MA,26-01-2021 01:00,False
16.4,11.0,34.949,3.236,38.185,,,7MA,26-01-2021 02:00,False
25.6,10.0,38.111,6.718,44.829,,,7MA,26-01-2021 03:00,False
23.7,18.0,50.627,6.386,57.013,,,7MA,26-01-2021 04:00,True
20.6,15.0,35.137,4.111,39.247,,,7MA,26-01-2021 05:00,True
31.9,14.0,51.032,5.144,56.176,,,7MA,26-01-2021 06:00,True
61.7,24.0,60.432,5.802,66.233,,,7MA,26-01-2021 07:00,True
53.3,27.0,71.431,7.473,78.904,,,7MA,26-01-2021 08:00,True
74.0,40.0,104.379,12.439,116.818,,,7MA,26-01-2021 09:00,True
90.5,47.0,,,,,,7MA,26-01-2021 10:00,True
,,74.907,22.562,97.469,,,7MA,26-01-2021 11:00,False
54.1,27.0,37.691,12.693,50.384,,,7MA,26-01-2021 12:00,True
28.3,15.0,38.336,7.591,45.926,,,7MA,26-01-2021 13:00,True
29.3,11.0,34.601,4.81,39.411,,,7MA,26-01-2021 14:00,False
28.3,12.0,36.23,3.265,39.495,,,7MA,26-01-2021 15:00,False
23.0,12.0,39.913,2.916,42.83,,,7MA,26-01-2021 16:00,False
30.7,28.0,38.022,2.793,40.814,,,7MA,26-01-2021 17:00,True
37.9,7.0,39.473,3.704,43.177,,,7MA,26-01-2021 18:00,False
26.3,6.0,41.704,5.484,47.188,,,7MA,26-01-2021 19:00,False
28.3,6.0,37.18,3.564,40.744,,,7MA,26-01-2021 20:00,False
25.2,8.0,34.263,3.251,37.514,,,7MA,26-01-2021 21:00,False
28.8,6.0,32.686,4.141,36.827,,,7MA,26-01-2021 22:00,False
20.8,5.0,31.253,2.811,34.064,,,7MA,26-01-2021 23:00,False
13.2,8.0,33.741,4.013,37.754,,,7MA,26-01-2021 24:00,False
31.4,9.0,29.046,3.631,32.683,,,7MA,27-01-2021 01:00,False
,10.0,25.67,4.259,29.929,,,7MA,27-01-2021 02:00,False
29.2,8.0,23.96,3.993,27.953,,,7MA,27-01-2021 03:00,False
8.0,8.0,25.348,3.148,28.496,,,7MA,27-01-2021 04:00,False
12.0,12.0,30.32,3.944,34.264,,,7MA,27-01-2021 05:00,False
18.8,13.0,51.831,4.001,55.831,,,7MA,27-01-2021 06:00,True
56.6,27.0,85.227,5.702,90.929,,,7MA,27-01-2021 07:00,True
96.7,52.0,96.23,5.094,101.324,,,7MA,27-01-2021 08:00,True
96.1,48.0,102.8,6.995,109.795,,,7MA,27-01-2021 09:00,True
83.8,50.0,84.546,7.698,92.243,,,7MA,27-01-2021 10:00,True
55.3,31.0,80.911,3.203,84.114,,,7MA,27-01-2021 11:00,True
43.6,16.0,74.084,1.639,75.722,,,7MA,27-01-2021 12:00,True
28.3,13.0,68.081,1.545,69.626,,,7MA,27-01-2021 13:00,True
28.8,19.0,64.645,2.092,66.737,,,7MA,27-01-2021 14:00,True
24.0,19.0,63.688,0.876,64.564,,,7MA,27-01-2021 15:00,True
29.5,21.0,59.77,1.901,61.671,,,7MA,27-01-2021 16:00,True
29.3,10.0,54.444,2.663,57.107,,,7MA,27-01-2021 17:00,False
31.2,7.0,52.906,3.025,55.932,,,7MA,27-01-2021 18:00,False
32.2,0.0,50.866,4.42,55.286,,,7MA,27-01-2021 19:00,False
30.1,16.0,59.547,5.228,64.774,,,7MA,27-01-2021 20:00,True
45.1,15.0,51.666,4.36,56.026,,,7MA,27-01-2021 21:00,True
36.3,19.0,46.664,4.302,50.966,,,7MA,27-01-2021 22:00,True
34.8,4.0,45.871,4.789,50.66,,,7MA,27-01-2021 23:00,False
38.2,8.0,42.106,6.248,48.353,,,7MA,27-01-2021 24:00,False
26.9,23.0,39.374,6.479,45.868,,,7MA,28-01-2021 01:00,True
48.5,11.0,34.73,6.753,41.484,,,7MA,28-01-2021 02:00,False
39.4,23.0,32.748,4.16,36.908,,,7MA,28-01-2021 03:00,True
17.4,13.0,31.012,4.097,35.109,,,7MA,28-01-2021 04:00,True
40.6,22.0,32.817,4.252,37.07,,,7MA,28-01-2021 05:00,True
41.7,20.0,55.416,7.271,62.687,,,7MA,28-01-2021 06:00,True
77.7,30.0,68.18,6.544,74.724,,,7MA,28-01-2021 07:00,True
89.8,47.0,92.256,7.036,99.292,,,7MA,28-01-2021 08:00,True
119.3,62.0,106.881,9.251,116.132,,,7MA,28-01-2021 09:00,True
126.1,65.0,98.581,11.859,110.44,,,7MA,28-01-2021 10:00,True
121.9,61.0,97.624,10.01,107.634,,,7MA,28-01-2021 11:00,True
91.3,42.0,77.402,8.137,85.539,,,7MA,28-01-2021 12:00,True
81.4,51.0,71.208,10.898,82.106,,,7MA,28-01-2021 13:00,True
72.1,43.0,69.272,7.53,76.801,,,7MA,28-01-2021 14:00,True
80.7,60.0,62.342,9.505,71.847,,,7MA,28-01-2021 15:00,True
,,,,,,,7MA,28-01-2021 16:00,False
,,,,,,,7MA,28-01-2021 17:00,False
,,,,,,,7MA,28-01-2021 18:00,False
,,,,,,,7MA,28-01-2021 19:00,False
,,,,,,,7MA,28-01-2021 20:00,False
,,,,,,,7MA,28-01-2021 21:00,False
,,,,,,,7MA,28-01-2021 22:00,False
,,,,,,,7MA,28-01-2021 23:00,False
,,,,,,,7MA,28-01-2021 24:00,False
,,,,,,,7MA,29-01-2021 01:00,False
,,,,,,,7MA,29-01-2021 02:00,False
,,,,,,,7MA,29-01-2021 03:00,False
,,,,,,,7MA,29-01-2021 04:00,False
,,,,,,,7MA,29-01-2021 05:00,False
,,,,,,,7MA,29-01-2021 06:00,False
,,,,,,,7MA,29-01-2021 07:00,False
,,,,,,,7MA,29-01-2021 08:00,False
,,,,,,,7MA,29-01-2021 09:00,False
,,,,,,,7MA,29-01-2021 10:00,False
,,,,,,,7MA,29-01-2021 11:00,False
,,,,,,,7MA,29-01-2021 12:00,False
,,,,,,,7MA,29-01-2021 13:00,False
,,,,,,,7MA,29-01-2021 14:00,False
,,,,,,,7MA,29-01-2021 15:00,False
,,,,,,,7MA,29-01-2021 16:00,False
,,,,,,,7MA,29-01-2021 17:00,False
,,,,,,,7MA,29-01-2021 18:00,False
,,,,,,,7MA,29-01-2021 19:00,False
,,,,,,,7MA,29-01-2021 20:00,False
,,,,,,,7MA,29-01-2021 21:00,False
,,,,,,,7MA,29-01-2021 22:00,False
,,,,,,,7MA,29-01-2021 23:00,False
,,,,,,,7MA,29-01-2021 24:00,False
,,,,,,,7MA,30-01-2021 01:00,False
,,,,,,,7MA,30-01-2021 02:00,False
,,,,,,,7MA,30-01-2021 03:00,False
,,,,,,,7MA,30-01-2021 04:00,False
,,,,,,,7MA,30-01-2021 05:00,False
,,,,,,,7MA,30-01-2021 06:00,False
,,,,,,,7MA,30-01-2021 07:00,False
,,,,,,,7MA,30-01-2021 08:00,False
,,,,,,,7MA,30-01-2021 09:00,False
,,,,,,,7MA,30-01-2021 10:00,False
,,,,,,,7MA,30-01-2021 11:00,False
,,,,,,,7MA,30-01-2021 12:00,False
,,,,,,,7MA,30-01-2021 13:00,False
,,,,,,,7MA,30-01-2021 14:00,False
,,,,,,,7MA,30-01-2021 15:00,False
,,,,,,,7MA,30-01-2021 16:00,False
,,,,,,,7MA,30-01-2021 17:00,False
,,,,,,,7MA,30-01-2021 18:00,False
,,,,,,,7MA,30-01-2021 19:00,False
,,,,,,,7MA,30-01-2021 20:00,False
,,,,,,,7MA,30-01-2021 21:00,False
,,,,,,,7MA,30-01-2021 22:00,False
,,,,,,,7MA,30-01-2021 23:00,False
,,,,,,,7MA,30-01-2021 24:00,False
,,,,,,,7MA,31-01-2021 01:00,False
,,,,,,,7MA,31-01-2021 02:00,False
,,,,,,,7MA,31-01-2021 03:00,False
,,,,,,,7MA,31-01-2021 04:00,False
,,,,,,,7MA,31-01-2021 05:00,False
,,,,,,,7MA,31-01-2021 06:00,False
,,,,,,,7MA,31-01-2021 07:00,False
,,,,,,,7MA,31-01-2021 08:00,False
,,,,,,,7MA,31-01-2021 09:00,False
,,,,,,,7MA,31-01-2021 10:00,False
,,,,,,,7MA,31-01-2021 11:00,False
,,,,,,,7MA,31-01-2021 12:00,False
,,,,,,,7MA,31-01-2021 13:00,False
,,,,,,,7MA,31-01-2021 14:00,False
,,,,,,,7MA,31-01-2021 15:00,False
,,,,,,,7MA,31-01-2021 16:00,False
,,,,,,,7MA,31-01-2021 17:00,False
,,,,,,,7MA,31-01-2021 18:00,False
,,,,,,,7MA,31-01-2021 19:00,False
,,,,,,,7MA,31-01-2021 20:00,False
,,,,,,,7MA,31-01-2021 21:00,False
,,,,,,,7MA,31-01-2021 22:00,False
16.7,7.0,,,,,,7MA,31-01-2021 23:00,False
11.0,2.0,,,,,,7MA,31-01-2021 24:00,False
12.0,0.0,,,,,,7MA,01-02-2021 01:00,False
8.5,0.0,,,,,,7MA,01-02-2021 02:00,False
7.5,2.0,,,,,,7MA,01-02-2021 03:00,False
17.4,8.0,,,,,,7MA,01-02-2021 04:00,False
17.7,7.0,,,,,,7MA,01-02-2021 05:00,False
17.4,7.0,,,,,,7MA,01-02-2021 06:00,False
35.6,21.0,,,,,,7MA,01-02-2021 07:00,True
31.9,16.0,,,,,,7MA,01-02-2021 08:00,True
44.4,23.0,,,,,,7MA,01-02-2021 09:00,True
45.9,26.0,,,,,,7MA,01-02-2021 10:00,True
